rmse	model	kdim	idp	date	sensor
0.365657490284654	GAM_Penalized	5		2022-01-28T04:30:00Z	tair
0.320812831976537	Inverse_dist_weighting		4	2022-01-28T04:30:00Z	tair
0.337136858910996	Nearest_neighbor			2022-01-28T04:30:00Z	tair
0.309482061864292	GAM_Duchon	7		2022-01-28T04:45:00Z	tair
0.335649443868042	GAM_Gaussian	5		2022-01-28T04:45:00Z	tair
0.340875278272319	Thin_plate_spline	5		2022-01-28T04:45:00Z	tair
0.361842546077038	GAM_Penalized	7		2022-01-28T04:45:00Z	tair
0.328089399383549	Inverse_dist_weighting		3	2022-01-28T04:45:00Z	tair
0.333011679238869	Nearest_neighbor			2022-01-28T04:45:00Z	tair
0.326254412466738	GAM_Duchon	7		2022-01-28T05:00:00Z	tair
0.353836879633569	GAM_Gaussian	8		2022-01-28T05:00:00Z	tair
0.338998201735442	Thin_plate_spline	8		2022-01-28T05:00:00Z	tair
0.383431678092709	GAM_Penalized	9		2022-01-28T05:00:00Z	tair
0.311244024069581	Inverse_dist_weighting		5	2022-01-28T05:00:00Z	tair
0.338508196427636	Nearest_neighbor			2022-01-28T05:00:00Z	tair
0.277716393953908	GAM_Duchon	7		2022-01-28T05:15:00Z	tair
0.280682385595625	GAM_Gaussian	7		2022-01-28T05:15:00Z	tair
0.280764208701709	Thin_plate_spline	5		2022-01-28T05:15:00Z	tair
0.293181267629107	GAM_Penalized	8		2022-01-28T05:15:00Z	tair
0.259873581751142	Inverse_dist_weighting		4	2022-01-28T05:15:00Z	tair
0.272513433293945	Nearest_neighbor			2022-01-28T05:15:00Z	tair
0.193559800096566	GAM_Duchon	5		2022-01-28T05:30:00Z	tair
0.181141267145837	GAM_Gaussian	8		2022-01-28T05:30:00Z	tair
0.181241560727499	Thin_plate_spline	5		2022-01-28T05:30:00Z	tair
0.186947151178049	GAM_Penalized	8		2022-01-28T05:30:00Z	tair
0.190700173859855	Inverse_dist_weighting		4	2022-01-28T05:30:00Z	tair
0.210323567774955	Nearest_neighbor			2022-01-28T05:30:00Z	tair
0.380146042832585	GAM_Duchon	5		2022-01-28T05:45:00Z	tair
0.369199576308187	GAM_Gaussian	8		2022-01-28T05:45:00Z	tair
0.369175169584267	Thin_plate_spline	5		2022-01-28T05:45:00Z	tair
0.399229559987267	GAM_Penalized	5		2022-01-28T05:45:00Z	tair
0.345392778283174	Inverse_dist_weighting		1	2022-01-28T05:45:00Z	tair
0.350349234925477	Nearest_neighbor			2022-01-28T05:45:00Z	tair
0.36948264401463	GAM_Duchon	5		2022-01-28T06:00:00Z	tair
0.390388899376966	GAM_Gaussian	6		2022-01-28T06:00:00Z	tair
0.391410926857384	Thin_plate_spline	5		2022-01-28T06:00:00Z	tair
0.407167296665828	GAM_Penalized	5		2022-01-28T06:00:00Z	tair
0.360274428625457	Inverse_dist_weighting		1	2022-01-28T06:00:00Z	tair
0.369118388576566	Nearest_neighbor			2022-01-28T06:00:00Z	tair
0.335161161926839	GAM_Duchon	5		2022-01-28T06:15:00Z	tair
0.364267167090256	GAM_Gaussian	7		2022-01-28T06:15:00Z	tair
0.37681162420576	Thin_plate_spline	6		2022-01-28T06:15:00Z	tair
0.38744987150759	GAM_Penalized	8		2022-01-28T06:15:00Z	tair
0.344151872740149	Inverse_dist_weighting		2	2022-01-28T06:15:00Z	tair
0.344151872740149	Nearest_neighbor			2022-01-28T06:15:00Z	tair
0.354517210967275	GAM_Duchon	5		2022-01-28T06:30:00Z	tair
0.374822400311095	GAM_Gaussian	8		2022-01-28T06:30:00Z	tair
0.373643607869118	Thin_plate_spline	7		2022-01-28T06:30:00Z	tair
0.393405111764502	GAM_Penalized	8		2022-01-28T06:30:00Z	tair
0.357086589303372	Inverse_dist_weighting		1	2022-01-28T06:30:00Z	tair
0.357443415167236	Nearest_neighbor			2022-01-28T06:30:00Z	tair
0.305407142889394	GAM_Duchon	6		2022-01-28T06:45:00Z	tair
0.331574028900226	GAM_Gaussian	7		2022-01-28T06:45:00Z	tair
0.348035788761063	Thin_plate_spline	6		2022-01-28T06:45:00Z	tair
0.361229166626887	GAM_Penalized	8		2022-01-28T06:45:00Z	tair
0.320052481389663	Inverse_dist_weighting		2	2022-01-28T06:45:00Z	tair
0.320052481389663	Nearest_neighbor			2022-01-28T06:45:00Z	tair
0.408701232333412	GAM_Duchon	6		2022-01-28T07:00:00Z	tair
0.402781530144374	GAM_Gaussian	9		2022-01-28T07:00:00Z	tair
0.40138970399745	Thin_plate_spline	8		2022-01-28T07:00:00Z	tair
0.426040531962051	GAM_Penalized	8		2022-01-28T07:00:00Z	tair
0.395242076470042	Inverse_dist_weighting		2	2022-01-28T07:00:00Z	tair
0.395242076470042	Nearest_neighbor			2022-01-28T07:00:00Z	tair
0.44930373492605	GAM_Duchon	6		2022-01-28T07:15:00Z	tair
0.41781153395652	GAM_Gaussian	7		2022-01-28T07:15:00Z	tair
0.41602869923542	Thin_plate_spline	7		2022-01-28T07:15:00Z	tair
0.449491945417875	GAM_Penalized	9		2022-01-28T07:15:00Z	tair
0.406043727747553	Inverse_dist_weighting		1	2022-01-28T07:15:00Z	tair
0.406573479628723	Nearest_neighbor			2022-01-28T07:15:00Z	tair
0.339606836384984	GAM_Duchon	6		2022-01-28T07:30:00Z	tair
0.326035673210345	GAM_Gaussian	9		2022-01-28T07:30:00Z	tair
0.322929005815045	Thin_plate_spline	6		2022-01-28T07:30:00Z	tair
0.323071067538446	GAM_Penalized	5		2022-01-28T07:30:00Z	tair
0.334924978638097	Inverse_dist_weighting		3	2022-01-28T07:30:00Z	tair
0.337485917225556	Nearest_neighbor			2022-01-28T07:30:00Z	tair
0.41662582569568	GAM_Duchon	6		2022-01-28T07:45:00Z	tair
0.379613976468509	GAM_Gaussian	9		2022-01-28T07:45:00Z	tair
0.376000132952024	Thin_plate_spline	6		2022-01-28T07:45:00Z	tair
0.378233326475182	GAM_Penalized	5		2022-01-28T07:45:00Z	tair
0.38577540911522	Inverse_dist_weighting		3	2022-01-28T07:45:00Z	tair
0.385993876595147	Nearest_neighbor			2022-01-28T07:45:00Z	tair
0.397618704860847	GAM_Duchon	5		2022-01-28T08:00:00Z	tair
0.434144558387575	GAM_Gaussian	6		2022-01-28T08:00:00Z	tair
0.460329607139495	Thin_plate_spline	6		2022-01-28T08:00:00Z	tair
0.392654640441807	GAM_Penalized	5		2022-01-28T08:00:00Z	tair
0.37554558921049	Inverse_dist_weighting		1	2022-01-28T08:00:00Z	tair
0.382587227636446	Nearest_neighbor			2022-01-28T08:00:00Z	tair
0.39178734643232	GAM_Duchon	5		2022-01-28T08:15:00Z	tair
0.433725429473251	GAM_Gaussian	7		2022-01-28T08:15:00Z	tair
0.437274857356735	Thin_plate_spline	6		2022-01-28T08:15:00Z	tair
0.432148398309273	GAM_Penalized	5		2022-01-28T08:15:00Z	tair
0.446225043028887	Inverse_dist_weighting		2	2022-01-28T08:15:00Z	tair
0.446225043028887	Nearest_neighbor			2022-01-28T08:15:00Z	tair
