rmse	model	kdim	idp	date	sensor
40.3012466407079	Thin_plate_spline	6		2022-01-28T06:15:00Z	par
41.5307140104416	GAM_Penalized	6		2022-01-28T06:15:00Z	par
39.6987359438914	Inverse_dist_weighting		1	2022-01-28T06:15:00Z	par
40.9464930245186	Nearest_neighbor			2022-01-28T06:15:00Z	par
37.9979834184663	GAM_Duchon	8		2022-01-28T06:30:00Z	par
42.0351837852719	GAM_Gaussian	9		2022-01-28T06:30:00Z	par
41.718384227414	Thin_plate_spline	6		2022-01-28T06:30:00Z	par
42.524190765078	GAM_Penalized	6		2022-01-28T06:30:00Z	par
40.5136150440619	Inverse_dist_weighting		1	2022-01-28T06:30:00Z	par
41.8968690328807	Nearest_neighbor			2022-01-28T06:30:00Z	par
30.8229001217531	GAM_Duchon	8		2022-01-28T06:45:00Z	par
32.2456744420301	GAM_Gaussian	9		2022-01-28T06:45:00Z	par
32.0430876595526	Thin_plate_spline	6		2022-01-28T06:45:00Z	par
32.9668895210838	GAM_Penalized	6		2022-01-28T06:45:00Z	par
34.000259828183	Inverse_dist_weighting		1	2022-01-28T06:45:00Z	par
34.2626600715376	Nearest_neighbor			2022-01-28T06:45:00Z	par
39.635235722067	GAM_Duchon	8		2022-01-28T07:00:00Z	par
42.2135180127539	GAM_Gaussian	8		2022-01-28T07:00:00Z	par
41.967784738926	Thin_plate_spline	6		2022-01-28T07:00:00Z	par
43.1479491776039	GAM_Penalized	5		2022-01-28T07:00:00Z	par
41.0575865328218	Inverse_dist_weighting		1	2022-01-28T07:00:00Z	par
42.497620848697	Nearest_neighbor			2022-01-28T07:00:00Z	par
34.4691218022521	GAM_Duchon	8		2022-01-28T07:15:00Z	par
36.5263772064237	GAM_Gaussian	9		2022-01-28T07:15:00Z	par
36.2551718421851	Thin_plate_spline	6		2022-01-28T07:15:00Z	par
37.7727451284952	GAM_Penalized	5		2022-01-28T07:15:00Z	par
37.1193647986477	Inverse_dist_weighting		1	2022-01-28T07:15:00Z	par
37.9150038329265	Nearest_neighbor			2022-01-28T07:15:00Z	par
30.0735677745823	GAM_Duchon	8		2022-01-28T07:30:00Z	par
31.9001430478687	GAM_Gaussian	9		2022-01-28T07:30:00Z	par
31.6790306447986	Thin_plate_spline	6		2022-01-28T07:30:00Z	par
32.7599936827217	GAM_Penalized	6		2022-01-28T07:30:00Z	par
34.1388897712017	Inverse_dist_weighting		1	2022-01-28T07:30:00Z	par
34.2811528884854	Nearest_neighbor			2022-01-28T07:30:00Z	par
33.8766157086156	GAM_Duchon	8		2022-01-28T07:45:00Z	par
36.3957518085892	GAM_Gaussian	9		2022-01-28T07:45:00Z	par
36.1155015885549	Thin_plate_spline	6		2022-01-28T07:45:00Z	par
38.0203445001339	GAM_Penalized	6		2022-01-28T07:45:00Z	par
37.3974562590429	Inverse_dist_weighting		1	2022-01-28T07:45:00Z	par
38.3627705154765	Nearest_neighbor			2022-01-28T07:45:00Z	par
40.3288731581805	GAM_Duchon	8		2022-01-28T08:00:00Z	par
44.1842636203993	GAM_Gaussian	7		2022-01-28T08:00:00Z	par
46.2094930513948	Thin_plate_spline	5		2022-01-28T08:00:00Z	par
47.5412594138023	GAM_Penalized	6		2022-01-28T08:00:00Z	par
47.36813784683	Inverse_dist_weighting		1	2022-01-28T08:00:00Z	par
48.3719257737279	Nearest_neighbor			2022-01-28T08:00:00Z	par
40.4511669607589	GAM_Duchon	9		2022-01-28T08:15:00Z	par
46.553149023512	GAM_Gaussian	8		2022-01-28T08:15:00Z	par
45.6091684760352	Thin_plate_spline	5		2022-01-28T08:15:00Z	par
52.8071313048274	GAM_Penalized	7		2022-01-28T08:15:00Z	par
48.1909807080457	Inverse_dist_weighting		2	2022-01-28T08:15:00Z	par
48.1909807080457	Nearest_neighbor			2022-01-28T08:15:00Z	par
63.8018641885413	GAM_Duchon	7		2022-01-28T08:30:00Z	par
65.8102312015148	GAM_Gaussian	7		2022-01-28T08:30:00Z	par
67.1755266242579	Thin_plate_spline	6		2022-01-28T08:30:00Z	par
63.9656135784362	GAM_Penalized	8		2022-01-28T08:30:00Z	par
60.5644601981392	Inverse_dist_weighting		3	2022-01-28T08:30:00Z	par
60.7327880157974	Nearest_neighbor			2022-01-28T08:30:00Z	par
88.8784493475798	GAM_Duchon	5		2022-01-28T08:45:00Z	par
49.294653912663	GAM_Gaussian	5		2022-01-28T08:45:00Z	par
90.7407571638836	Thin_plate_spline	7		2022-01-28T08:45:00Z	par
100.790094129553	GAM_Penalized	9		2022-01-28T08:45:00Z	par
83.3662242559285	Inverse_dist_weighting		2	2022-01-28T08:45:00Z	par
83.3662242559285	Nearest_neighbor			2022-01-28T08:45:00Z	par
58.9907448288069	GAM_Duchon	8		2022-01-28T09:00:00Z	par
55.6468620048112	GAM_Gaussian	7		2022-01-28T09:00:00Z	par
56.159682316915	Thin_plate_spline	8		2022-01-28T09:00:00Z	par
53.9189198775866	GAM_Penalized	5		2022-01-28T09:00:00Z	par
62.115935212132	Inverse_dist_weighting		4	2022-01-28T09:00:00Z	par
70.3546981825516	Nearest_neighbor			2022-01-28T09:00:00Z	par
49.1681301986119	GAM_Duchon	6		2022-01-28T09:15:00Z	par
44.0836982045204	GAM_Gaussian	6		2022-01-28T09:15:00Z	par
46.6531393560176	Thin_plate_spline	6		2022-01-28T09:15:00Z	par
42.8617264309214	GAM_Penalized	8		2022-01-28T09:15:00Z	par
74.6548541284678	Inverse_dist_weighting		4	2022-01-28T09:15:00Z	par
95.8798375768785	Nearest_neighbor			2022-01-28T09:15:00Z	par
198.621646529777	GAM_Duchon	8		2022-01-28T09:30:00Z	par
180.044501568015	GAM_Gaussian	6		2022-01-28T09:30:00Z	par
180.044425579533	Thin_plate_spline	5		2022-01-28T09:30:00Z	par
195.742973602556	GAM_Penalized	9		2022-01-28T09:30:00Z	par
207.883588141662	Inverse_dist_weighting		1	2022-01-28T09:30:00Z	par
217.25178662226	Nearest_neighbor			2022-01-28T09:30:00Z	par
118.284626190036	GAM_Duchon	9		2022-01-28T09:45:00Z	par
91.6769173900002	GAM_Gaussian	5		2022-01-28T09:45:00Z	par
137.72066664894	Thin_plate_spline	5		2022-01-28T09:45:00Z	par
163.135674966426	GAM_Penalized	5		2022-01-28T09:45:00Z	par
160.336471202764	Inverse_dist_weighting		2	2022-01-28T09:45:00Z	par
160.336471202764	Nearest_neighbor			2022-01-28T09:45:00Z	par
100.891336963306	GAM_Duchon	7		2022-01-28T10:00:00Z	par
84.8033573069133	GAM_Gaussian	5		2022-01-28T10:00:00Z	par
103.671993545113	Thin_plate_spline	7		2022-01-28T10:00:00Z	par
120.886315148968	GAM_Penalized	5		2022-01-28T10:00:00Z	par
113.663344754376	Inverse_dist_weighting		2	2022-01-28T10:00:00Z	par
113.663344754376	Nearest_neighbor			2022-01-28T10:00:00Z	par
124.744287349028	GAM_Duchon	5		2022-01-28T10:15:00Z	par
58.9989700974778	GAM_Gaussian	5		2022-01-28T10:15:00Z	par
122.541256889143	Thin_plate_spline	9		2022-01-28T10:15:00Z	par
190.255335307649	GAM_Penalized	7		2022-01-28T10:15:00Z	par
176.301530016205	Inverse_dist_weighting		2	2022-01-28T10:15:00Z	par
176.301530016205	Nearest_neighbor			2022-01-28T10:15:00Z	par
58.6942305340056	GAM_Duchon	5		2022-01-28T10:30:00Z	par
54.0853277611031	GAM_Gaussian	8		2022-01-28T10:30:00Z	par
58.478793760925	Thin_plate_spline	5		2022-01-28T10:30:00Z	par
114.106527577934	GAM_Penalized	8		2022-01-28T10:30:00Z	par
109.092667862042	Inverse_dist_weighting		5	2022-01-28T10:30:00Z	par
133.097178875672	Nearest_neighbor			2022-01-28T10:30:00Z	par
102.1133093412	GAM_Duchon	8		2022-01-28T10:45:00Z	par
114.433291444047	GAM_Gaussian	5		2022-01-28T10:45:00Z	par
121.268338865142	Thin_plate_spline	5		2022-01-28T10:45:00Z	par
175.041367912836	GAM_Penalized	8		2022-01-28T10:45:00Z	par
140.094800669877	Inverse_dist_weighting		3	2022-01-28T10:45:00Z	par
145.750864740878	Nearest_neighbor			2022-01-28T10:45:00Z	par
153.180453092606	GAM_Duchon	7		2022-01-28T11:00:00Z	par
130.312489454985	GAM_Gaussian	5		2022-01-28T11:00:00Z	par
134.587587673343	Thin_plate_spline	9		2022-01-28T11:00:00Z	par
198.745358315929	GAM_Penalized	6		2022-01-28T11:00:00Z	par
192.997372989317	Inverse_dist_weighting		2	2022-01-28T11:00:00Z	par
192.997372989317	Nearest_neighbor			2022-01-28T11:00:00Z	par
88.8665350621112	GAM_Duchon	8		2022-01-28T11:15:00Z	par
87.5917801772462	GAM_Gaussian	6		2022-01-28T11:15:00Z	par
87.7447281694329	Thin_plate_spline	9		2022-01-28T11:15:00Z	par
131.630272955213	GAM_Penalized	5		2022-01-28T11:15:00Z	par
125.039772285099	Inverse_dist_weighting		3	2022-01-28T11:15:00Z	par
128.916813426924	Nearest_neighbor			2022-01-28T11:15:00Z	par
110.662006069118	GAM_Duchon	5		2022-01-28T11:30:00Z	par
52.3547865056193	GAM_Gaussian	5		2022-01-28T11:30:00Z	par
107.568740587346	Thin_plate_spline	9		2022-01-28T11:30:00Z	par
154.887617264177	GAM_Penalized	8		2022-01-28T11:30:00Z	par
177.656132829638	Inverse_dist_weighting		3	2022-01-28T11:30:00Z	par
180.582700194098	Nearest_neighbor			2022-01-28T11:30:00Z	par
203.011703437965	GAM_Duchon	5		2022-01-28T11:45:00Z	par
210.228964838052	GAM_Gaussian	8		2022-01-28T11:45:00Z	par
209.379034385796	Thin_plate_spline	5		2022-01-28T11:45:00Z	par
214.43914069597	GAM_Penalized	9		2022-01-28T11:45:00Z	par
193.50912284984	Inverse_dist_weighting		1	2022-01-28T11:45:00Z	par
201.262166990866	Nearest_neighbor			2022-01-28T11:45:00Z	par
153.400901634501	GAM_Duchon	8		2022-01-28T12:00:00Z	par
134.114611270075	GAM_Gaussian	8		2022-01-28T12:00:00Z	par
134.113737247711	Thin_plate_spline	7		2022-01-28T12:00:00Z	par
130.261512078207	GAM_Penalized	6		2022-01-28T12:00:00Z	par
126.048329984398	Inverse_dist_weighting		1	2022-01-28T12:00:00Z	par
135.874512725659	Nearest_neighbor			2022-01-28T12:00:00Z	par
114.054891365989	GAM_Duchon	9		2022-01-28T12:15:00Z	par
114.25913551189	GAM_Gaussian	9		2022-01-28T12:15:00Z	par
111.916114786204	Thin_plate_spline	8		2022-01-28T12:15:00Z	par
105.163177916171	GAM_Penalized	9		2022-01-28T12:15:00Z	par
139.085856093507	Inverse_dist_weighting		3	2022-01-28T12:15:00Z	par
142.58603017997	Nearest_neighbor			2022-01-28T12:15:00Z	par
138.737312110322	GAM_Duchon	6		2022-01-28T12:30:00Z	par
114.329959512046	GAM_Gaussian	7		2022-01-28T12:30:00Z	par
126.674362731801	Thin_plate_spline	6		2022-01-28T12:30:00Z	par
111.725109847843	GAM_Penalized	9		2022-01-28T12:30:00Z	par
136.048193628261	Inverse_dist_weighting		4	2022-01-28T12:30:00Z	par
146.805822161965	Nearest_neighbor			2022-01-28T12:30:00Z	par
90.3531716340847	GAM_Duchon	8		2022-01-28T12:45:00Z	par
87.0908024571498	GAM_Gaussian	7		2022-01-28T12:45:00Z	par
90.6730621138348	Thin_plate_spline	8		2022-01-28T12:45:00Z	par
96.0571947721239	GAM_Penalized	9		2022-01-28T12:45:00Z	par
69.0011353907271	Inverse_dist_weighting		4	2022-01-28T12:45:00Z	par
75.5012135590139	Nearest_neighbor			2022-01-28T12:45:00Z	par
16.1489077692597	GAM_Duchon	5		2022-01-28T13:00:00Z	par
15.6378018561624	GAM_Gaussian	8		2022-01-28T13:00:00Z	par
15.4695607297474	Thin_plate_spline	5		2022-01-28T13:00:00Z	par
14.9306745163058	GAM_Penalized	6		2022-01-28T13:00:00Z	par
14.8969207864604	Inverse_dist_weighting		3	2022-01-28T13:00:00Z	par
15.0667129430584	Nearest_neighbor			2022-01-28T13:00:00Z	par
164.46478630443	GAM_Duchon	8		2022-01-28T13:15:00Z	par
167.168189361698	GAM_Gaussian	9		2022-01-28T13:15:00Z	par
158.436790950375	Thin_plate_spline	8		2022-01-28T13:15:00Z	par
141.402319312398	GAM_Penalized	8		2022-01-28T13:15:00Z	par
135.956375296059	Inverse_dist_weighting		1	2022-01-28T13:15:00Z	par
137.213516453893	Nearest_neighbor			2022-01-28T13:15:00Z	par
107.397816896825	GAM_Duchon	5		2022-01-28T13:30:00Z	par
98.5832042467202	GAM_Gaussian	7		2022-01-28T13:30:00Z	par
98.3023984170848	Thin_plate_spline	5		2022-01-28T13:30:00Z	par
95.985896424029	GAM_Penalized	9		2022-01-28T13:30:00Z	par
95.5796210018686	Inverse_dist_weighting		1	2022-01-28T13:30:00Z	par
96.5167040427047	Nearest_neighbor			2022-01-28T13:30:00Z	par
160.564356455454	GAM_Duchon	9		2022-01-28T13:45:00Z	par
171.221771275906	GAM_Gaussian	9		2022-01-28T13:45:00Z	par
160.075289241161	Thin_plate_spline	8		2022-01-28T13:45:00Z	par
144.951533997691	GAM_Penalized	9		2022-01-28T13:45:00Z	par
131.608951902562	Inverse_dist_weighting		20	2022-01-28T13:45:00Z	par
139.085449726558	Nearest_neighbor			2022-01-28T13:45:00Z	par
30.5342042408424	GAM_Duchon	9		2022-01-28T14:00:00Z	par
34.4940319910062	GAM_Gaussian	6		2022-01-28T14:00:00Z	par
29.9142330465335	Thin_plate_spline	7		2022-01-28T14:00:00Z	par
34.760577524933	GAM_Penalized	8		2022-01-28T14:00:00Z	par
25.9210673655898	Inverse_dist_weighting		8	2022-01-28T14:00:00Z	par
38.6274306244963	Nearest_neighbor			2022-01-28T14:00:00Z	par
141.059588567826	GAM_Duchon	8		2022-01-28T14:15:00Z	par
134.604086467592	GAM_Gaussian	7		2022-01-28T14:15:00Z	par
