rmse	model	kdim	idp	date	sensor
0.0507310129208196	Nearest_neighbor			2022-01-28T06:45:00Z	vpd
0.0724737353830013	GAM_Duchon	8		2022-01-28T07:00:00Z	vpd
0.0703440331016146	GAM_Gaussian	7		2022-01-28T07:00:00Z	vpd
0.0715435347009224	Thin_plate_spline	8		2022-01-28T07:00:00Z	vpd
0.0793961617559862	GAM_Penalized	9		2022-01-28T07:00:00Z	vpd
0.0619148425215647	Inverse_dist_weighting		2	2022-01-28T07:00:00Z	vpd
0.0619148425215647	Nearest_neighbor			2022-01-28T07:00:00Z	vpd
0.0735705343108833	GAM_Duchon	5		2022-01-28T07:15:00Z	vpd
0.0719163599275556	GAM_Gaussian	7		2022-01-28T07:15:00Z	vpd
0.0722244640709056	Thin_plate_spline	8		2022-01-28T07:15:00Z	vpd
0.0794928388072157	GAM_Penalized	9		2022-01-28T07:15:00Z	vpd
0.0614359860514532	Inverse_dist_weighting		2	2022-01-28T07:15:00Z	vpd
0.0614359860514532	Nearest_neighbor			2022-01-28T07:15:00Z	vpd
0.0553239262527418	GAM_Duchon	6		2022-01-28T07:30:00Z	vpd
0.0573910115995119	GAM_Gaussian	9		2022-01-28T07:30:00Z	vpd
0.0569886201775803	Thin_plate_spline	6		2022-01-28T07:30:00Z	vpd
0.0650577754917515	GAM_Penalized	8		2022-01-28T07:30:00Z	vpd
0.0505500031806197	Inverse_dist_weighting		2	2022-01-28T07:30:00Z	vpd
0.0505500031806197	Nearest_neighbor			2022-01-28T07:30:00Z	vpd
0.0534111400746695	GAM_Duchon	8		2022-01-28T07:45:00Z	vpd
0.054063300472294	GAM_Gaussian	7		2022-01-28T07:45:00Z	vpd
0.0549689774415357	Thin_plate_spline	5		2022-01-28T07:45:00Z	vpd
0.0584075182287267	GAM_Penalized	5		2022-01-28T07:45:00Z	vpd
0.0500423001665321	Inverse_dist_weighting		3	2022-01-28T07:45:00Z	vpd
0.0511903661156639	Nearest_neighbor			2022-01-28T07:45:00Z	vpd
0.044095239008509	GAM_Duchon	5		2022-01-28T08:00:00Z	vpd
0.045506572959636	GAM_Gaussian	5		2022-01-28T08:00:00Z	vpd
0.0532824680821908	Thin_plate_spline	5		2022-01-28T08:00:00Z	vpd
0.0546198429615048	GAM_Penalized	5		2022-01-28T08:00:00Z	vpd
0.0490761960823292	Inverse_dist_weighting		2	2022-01-28T08:00:00Z	vpd
0.0490761960823292	Nearest_neighbor			2022-01-28T08:00:00Z	vpd
0.0497874812411241	GAM_Duchon	6		2022-01-28T08:15:00Z	vpd
0.0566399062006567	GAM_Gaussian	8		2022-01-28T08:15:00Z	vpd
