date	sensor	value	cx	cy
2022-01-28T05:30:00Z	vpd05_p	1.47878125299337	1623	895
2022-01-28T05:45:00Z	vpd05_p	1.55567981530241	1623	895
2022-01-28T06:00:00Z	vpd05_p	1.56994115987065	1623	895
2022-01-28T06:15:00Z	vpd05_p	1.60450168668491	1623	895
2022-01-28T06:30:00Z	vpd05_p	1.63685010654017	1623	895
2022-01-28T06:45:00Z	vpd05_p	1.64714476129828	1623	895
2022-01-28T07:00:00Z	vpd05_p	1.70885840646706	1623	895
2022-01-28T07:15:00Z	vpd05_p	1.72712763988686	1623	895
2022-01-28T07:30:00Z	vpd05_p	1.75371245551859	1623	895
2022-01-28T07:45:00Z	vpd05_p	1.79403501609561	1623	895
2022-01-28T08:00:00Z	vpd05_p	1.74307785366096	1623	895
2022-01-28T08:15:00Z	vpd05_p	1.84339391789146	1623	895
2022-01-28T08:30:00Z	vpd05_p	2.01547764237793	1623	895
2022-01-28T08:45:00Z	vpd05_p	2.19453250567763	1623	895
2022-01-28T09:00:00Z	vpd05_p	2.40373662752125	1623	895
2022-01-28T09:15:00Z	vpd05_p	2.59835734878362	1623	895
2022-01-28T09:30:00Z	vpd05_p	2.66790149214246	1623	895
2022-01-28T09:45:00Z	vpd05_p	2.70184425921806	1623	895
2022-01-28T10:00:00Z	vpd05_p	2.65891564977422	1623	895
2022-01-28T10:15:00Z	vpd05_p	2.73860790406675	1623	895
2022-01-28T10:30:00Z	vpd05_p	2.78161375991524	1623	895
2022-01-28T10:45:00Z	vpd05_p	2.88866954673175	1623	895
2022-01-28T11:00:00Z	vpd05_p	2.94355192732572	1623	895
2022-01-28T11:15:00Z	vpd05_p	2.89464851021323	1623	895
2022-01-28T11:30:00Z	vpd05_p	2.97815016518826	1623	895
2022-01-28T11:45:00Z	vpd05_p	3.074706140462	1623	895
2022-01-28T12:00:00Z	vpd05_p	2.85976212029813	1623	895
2022-01-28T12:15:00Z	vpd05_p	2.60920741603429	1623	895
2022-01-28T12:30:00Z	vpd05_p	2.55749106379579	1623	895
2022-01-28T12:45:00Z	vpd05_p	2.56189839212984	1623	895
2022-01-28T13:00:00Z	vpd05_p	2.46057664477063	1623	895
2022-01-28T13:15:00Z	vpd05_p	2.31449691920776	1623	895
2022-01-28T13:30:00Z	vpd05_p	2.29749187626186	1623	895
2022-01-28T13:45:00Z	vpd05_p	2.25368572317621	1623	895
2022-01-28T14:00:00Z	vpd05_p	2.2572207588786	1623	895
2022-01-28T14:15:00Z	vpd05_p	2.3000585251055	1623	895
2022-01-28T14:30:00Z	vpd05_p	2.35417890368777	1623	895
2022-01-28T14:45:00Z	vpd05_p	2.33301065297234	1623	895
2022-01-28T15:00:00Z	vpd05_p	2.25618540320492	1623	895
2022-01-28T15:15:00Z	vpd05_p	2.63391745407903	1623	895
2022-01-28T15:30:00Z	vpd05_p	2.38573405755928	1623	895
2022-01-28T15:45:00Z	vpd05_p	2.27497724562182	1623	895
2022-01-28T16:00:00Z	vpd05_p	2.29243531116951	1623	895
2022-01-28T16:15:00Z	vpd05_p	2.29894791148533	1623	895
2022-01-28T16:30:00Z	vpd05_p	2.65150034763096	1623	895
2022-01-28T16:45:00Z	vpd05_p	2.41209575985276	1623	895
2022-01-28T17:00:00Z	vpd05_p	2.21941495780486	1623	895
2022-01-28T17:15:00Z	vpd05_p	2.19429721963348	1623	895
2022-01-28T17:30:00Z	vpd05_p	2.18470116765258	1623	895
2022-01-28T17:45:00Z	vpd05_p	2.19144550641282	1623	895
2022-01-28T18:00:00Z	vpd05_p	2.18497740595844	1623	895
2022-01-28T18:15:00Z	vpd05_p	2.16869590516888	1623	895
2022-01-28T18:30:00Z	vpd05_p	2.17520850548471	1623	895
2022-01-28T18:45:00Z	vpd05_p	2.16524166136552	1623	895
2022-01-28T19:00:00Z	vpd05_p	2.12695892412451	1623	895
2022-01-28T19:15:00Z	vpd05_p	2.01832142240259	1623	895
2022-01-28T19:30:00Z	vpd05_p	1.8290372674406	1623	895
2022-01-28T19:45:00Z	vpd05_p	1.72286081920243	1623	895
2022-01-28T20:00:00Z	vpd05_p	1.63921611096337	1623	895
2022-01-28T20:15:00Z	vpd05_p	1.58065182361579	1623	895
2022-01-28T20:30:00Z	vpd05_p	1.51268057199086	1623	895
2022-01-28T20:45:00Z	vpd05_p	1.49996897054556	1623	895
2022-01-28T21:00:00Z	vpd05_p	1.4422705102249	1623	895
2022-01-28T21:15:00Z	vpd05_p	1.43435321368592	1623	895
2022-01-28T21:30:00Z	vpd05_p	1.39699057793221	1623	895
2022-01-28T21:45:00Z	vpd05_p	1.40886974951327	1623	895
2022-01-28T22:00:00Z	vpd05_p	1.37128711364326	1623	895
2022-01-28T22:15:00Z	vpd05_p	1.34448576198831	1623	895
2022-01-28T22:30:00Z	vpd05_p	1.35131056281059	1623	895
2022-01-28T22:45:00Z	vpd05_p	1.30610844054564	1623	895
2022-01-28T23:00:00Z	vpd05_p	1.28613968285795	1623	895
2022-01-28T23:15:00Z	vpd05_p	1.27383649569631	1623	895
2022-01-28T23:30:00Z	vpd05_p	1.23960619129158	1623	895
2022-01-28T23:45:00Z	vpd05_p	1.24226596334458	1623	895
2022-01-28T00:00:00Z	vpd06_p	1.27851268737298	72	295
2022-01-28T00:15:00Z	vpd06_p	1.28078762098041	72	295
2022-01-28T00:30:00Z	vpd06_p	1.28533748819526	72	295
2022-01-28T00:45:00Z	vpd06_p	1.28867326958229	72	295
2022-01-28T01:00:00Z	vpd06_p	1.28641243928478	72	295
2022-01-28T01:15:00Z	vpd06_p	1.27618449218038	72	295
2022-01-28T01:30:00Z	vpd06_p	1.28966531428088	72	295
2022-01-28T01:45:00Z	vpd06_p	1.29191211796429	72	295
2022-01-28T02:00:00Z	vpd06_p	1.29640572533113	72	295
2022-01-28T02:15:00Z	vpd06_p	1.29282212475926	72	295
2022-01-28T02:30:00Z	vpd06_p	1.29144585133179	72	295
2022-01-28T02:45:00Z	vpd06_p	1.29588380958379	72	295
2022-01-28T03:00:00Z	vpd06_p	1.29003057941937	72	295
2022-01-28T03:15:00Z	vpd06_p	1.29444094037465	72	295
2022-01-28T03:30:00Z	vpd06_p	1.30105648180757	72	295
2022-01-28T03:45:00Z	vpd06_p	1.29076824074057	72	295
2022-01-28T04:00:00Z	vpd06_p	1.29953406920061	72	295
2022-01-28T04:15:00Z	vpd06_p	1.30391698343063	72	295
2022-01-28T04:30:00Z	vpd06_p	1.31049135477565	72	295
2022-01-28T04:45:00Z	vpd06_p	1.31706572612068	72	295
2022-01-28T05:00:00Z	vpd06_p	1.31321863938737	72	295
2022-01-28T05:15:00Z	vpd06_p	1.37684565118529	72	295
2022-01-28T05:30:00Z	vpd06_p	1.47064144173476	72	295
2022-01-28T05:45:00Z	vpd06_p	1.50576403525077	72	295
2022-01-28T06:00:00Z	vpd06_p	1.52234600349072	72	295
2022-01-28T06:15:00Z	vpd06_p	1.5510313253258	72	295
2022-01-28T06:30:00Z	vpd06_p	1.57272239765507	72	295
2022-01-28T06:45:00Z	vpd06_p	1.58741268311245	72	295
2022-01-28T07:00:00Z	vpd06_p	1.59970551270657	72	295
2022-01-28T07:15:00Z	vpd06_p	1.62454266470951	72	295
2022-01-28T07:30:00Z	vpd06_p	1.63708797127054	72	295
2022-01-28T07:45:00Z	vpd06_p	1.67784211366982	72	295
2022-01-28T08:00:00Z	vpd06_p	1.72212594067876	72	295
2022-01-28T08:15:00Z	vpd06_p	1.71663837027597	72	295
2022-01-28T08:30:00Z	vpd06_p	1.77239994818909	72	295
2022-01-28T08:45:00Z	vpd06_p	1.85528917707492	72	295
2022-01-28T09:00:00Z	vpd06_p	2.0033657481641	72	295
2022-01-28T09:15:00Z	vpd06_p	2.18333639582334	72	295
2022-01-28T09:30:00Z	vpd06_p	2.31752421819144	72	295
2022-01-28T09:45:00Z	vpd06_p	2.35106733187579	72	295
2022-01-28T10:00:00Z	vpd06_p	2.27742860775906	72	295
2022-01-28T10:15:00Z	vpd06_p	2.25489615967658	72	295
2022-01-28T10:30:00Z	vpd06_p	2.28516552813884	72	295
2022-01-28T10:45:00Z	vpd06_p	2.29457723000995	72	295
2022-01-28T11:00:00Z	vpd06_p	2.33619161583908	72	295
2022-01-28T11:15:00Z	vpd06_p	2.3331054974562	72	295
2022-01-28T11:30:00Z	vpd06_p	2.41973464597349	72	295
2022-01-28T11:45:00Z	vpd06_p	2.47315802470645	72	295
2022-01-28T12:00:00Z	vpd06_p	2.38361171559103	72	295
2022-01-28T12:15:00Z	vpd06_p	2.23150358547804	72	295
2022-01-28T12:30:00Z	vpd06_p	2.12016332903758	72	295
2022-01-28T12:45:00Z	vpd06_p	2.11736126716007	72	295
2022-01-28T13:00:00Z	vpd06_p	2.15248433670049	72	295
2022-01-28T13:15:00Z	vpd06_p	2.0738963731128	72	295
2022-01-28T13:30:00Z	vpd06_p	2.03081613280698	72	295
2022-01-28T13:45:00Z	vpd06_p	2.0460964878485	72	295
2022-01-28T14:00:00Z	vpd06_p	2.02774843472117	72	295
2022-01-28T14:15:00Z	vpd06_p	2.02774843472117	72	295
2022-01-28T14:30:00Z	vpd06_p	2.03393243886012	72	295
2022-01-28T14:45:00Z	vpd06_p	2.05527805665925	72	295
2022-01-28T15:00:00Z	vpd06_p	2.06137680460186	72	295
2022-01-28T15:15:00Z	vpd06_p	2.29017288674545	72	295
2022-01-28T15:30:00Z	vpd06_p	2.26265939288413	72	295
2022-01-28T15:45:00Z	vpd06_p	2.1170772106547	72	295
2022-01-28T16:00:00Z	vpd06_p	2.10473273712319	72	295
2022-01-28T16:15:00Z	vpd06_p	2.12977980831644	72	295
2022-01-28T16:30:00Z	vpd06_p	2.36925799362586	72	295
2022-01-28T16:45:00Z	vpd06_p	2.22895399057479	72	295
2022-01-28T17:00:00Z	vpd06_p	2.06090061235385	72	295
2022-01-28T17:15:00Z	vpd06_p	2.06442617857316	72	295
2022-01-28T17:30:00Z	vpd06_p	2.04922232132185	72	295
2022-01-28T17:45:00Z	vpd06_p	2.04918260623138	72	295
2022-01-28T18:00:00Z	vpd06_p	2.0093422462063	72	295
2022-01-28T18:15:00Z	vpd06_p	1.98786835960563	72	295
2022-01-28T18:30:00Z	vpd06_p	1.97866526534819	72	295
2022-01-28T18:45:00Z	vpd06_p	1.97252986917657	72	295
2022-01-28T19:00:00Z	vpd06_p	1.96332677491914	72	295
2022-01-28T19:15:00Z	vpd06_p	1.89339162684283	72	295
2022-01-28T19:30:00Z	vpd06_p	1.82855691899816	72	295
2022-01-28T19:45:00Z	vpd06_p	1.7764246858741	72	295
2022-01-28T20:00:00Z	vpd06_p	1.73611701995852	72	295
2022-01-28T20:15:00Z	vpd06_p	1.68845803856906	72	295
2022-01-28T20:30:00Z	vpd06_p	1.64455557712286	72	295
2022-01-28T20:45:00Z	vpd06_p	1.60424364187871	72	295
2022-01-28T21:00:00Z	vpd06_p	1.59824515119724	72	295
2022-01-28T21:15:00Z	vpd06_p	1.56994115987065	72	295
2022-01-28T21:30:00Z	vpd06_p	1.53142903369451	72	295
2022-01-28T21:45:00Z	vpd06_p	1.49614253981786	72	295
2022-01-28T22:00:00Z	vpd06_p	1.47337887719113	72	295
2022-01-28T22:15:00Z	vpd06_p	1.45057922565665	72	295
2022-01-28T22:30:00Z	vpd06_p	1.42382888870198	72	295
2022-01-28T22:45:00Z	vpd06_p	1.40397561475544	72	295
2022-01-28T23:00:00Z	vpd06_p	1.37576705811977	72	295
2022-01-28T23:15:00Z	vpd06_p	1.35651195419085	72	295
2022-01-28T23:30:00Z	vpd06_p	1.3396613729428	72	295
2022-01-28T23:45:00Z	vpd06_p	1.31871999638359	72	295
2022-01-28T00:00:00Z	vpd07_p	1.25249998482209	496	295
2022-01-28T00:15:00Z	vpd07_p	1.25702164541711	496	295
2022-01-28T00:30:00Z	vpd07_p	1.2514696516628	496	295
2022-01-28T00:45:00Z	vpd07_p	1.25596325902963	496	295
2022-01-28T01:00:00Z	vpd07_p	1.24816505654651	496	295
2022-01-28T01:15:00Z	vpd07_p	1.26270367007988	496	295
2022-01-28T01:30:00Z	vpd07_p	1.26156217701033	496	295
2022-01-28T01:45:00Z	vpd07_p	1.26379503042097	496	295
2022-01-28T02:00:00Z	vpd07_p	1.26826073724225	496	295
2022-01-28T02:15:00Z	vpd07_p	1.27495929747416	496	295
2022-01-28T02:30:00Z	vpd07_p	1.26925606007179	496	295
2022-01-28T02:45:00Z	vpd07_p	1.26356841368769	496	295
2022-01-28T03:00:00Z	vpd07_p	1.26008784113044	496	295
2022-01-28T03:15:00Z	vpd07_p	1.26447075536046	496	295
2022-01-28T03:30:00Z	vpd07_p	1.26666221247547	496	295
2022-01-28T03:45:00Z	vpd07_p	1.26530684823228	496	295
2022-01-28T04:00:00Z	vpd07_p	1.26966246561001	496	295
2022-01-28T04:15:00Z	vpd07_p	1.27401808298775	496	295
2022-01-28T04:30:00Z	vpd07_p	1.27401808298775	496	295
2022-01-28T04:45:00Z	vpd07_p	1.28272931774322	496	295
2022-01-28T05:00:00Z	vpd07_p	1.28926274380982	496	295
2022-01-28T05:15:00Z	vpd07_p	1.35931622846678	496	295
2022-01-28T05:30:00Z	vpd07_p	1.45020689237656	496	295
2022-01-28T05:45:00Z	vpd07_p	1.51322708421795	496	295
2022-01-28T06:00:00Z	vpd07_p	1.56342065057107	496	295
2022-01-28T06:15:00Z	vpd07_p	1.58288504922665	496	295
2022-01-28T06:30:00Z	vpd07_p	1.61241255280094	496	295
2022-01-28T06:45:00Z	vpd07_p	1.62734759337943	496	295
2022-01-28T07:00:00Z	vpd07_p	1.6373751872601	496	295
2022-01-28T07:15:00Z	vpd07_p	1.65251039856997	496	295
2022-01-28T07:30:00Z	vpd07_p	1.67801517055231	496	295
2022-01-28T07:45:00Z	vpd07_p	1.71431694222786	496	295
2022-01-28T08:00:00Z	vpd07_p	1.76741833133057	496	295
2022-01-28T08:15:00Z	vpd07_p	1.80543643925816	496	295
2022-01-28T08:30:00Z	vpd07_p	1.86379563957597	496	295
2022-01-28T08:45:00Z	vpd07_p	1.9643265480549	496	295
2022-01-28T09:00:00Z	vpd07_p	2.13456177991317	496	295
2022-01-28T09:15:00Z	vpd07_p	2.38322054313094	496	295
2022-01-28T09:30:00Z	vpd07_p	2.49817219902879	496	295
2022-01-28T09:45:00Z	vpd07_p	2.46015518334205	496	295
2022-01-28T10:00:00Z	vpd07_p	2.34111078333179	496	295
2022-01-28T10:15:00Z	vpd07_p	2.29826782377777	496	295
2022-01-28T10:30:00Z	vpd07_p	2.32303270778482	496	295
2022-01-28T10:45:00Z	vpd07_p	2.37939727319938	496	295
2022-01-28T11:00:00Z	vpd07_p	2.41930969498516	496	295
2022-01-28T11:15:00Z	vpd07_p	2.38928566289459	496	295
2022-01-28T11:30:00Z	vpd07_p	2.43563303392338	496	295
2022-01-28T11:45:00Z	vpd07_p	2.5258935885819	496	295
2022-01-28T12:00:00Z	vpd07_p	2.31480528550421	496	295
2022-01-28T12:15:00Z	vpd07_p	2.21194029255786	496	295
2022-01-28T12:30:00Z	vpd07_p	2.12324944742046	496	295
2022-01-28T12:45:00Z	vpd07_p	2.09217009452321	496	295
2022-01-28T13:00:00Z	vpd07_p	2.05527805665925	496	295
2022-01-28T13:15:00Z	vpd07_p	2.03698181283142	496	295
2022-01-28T13:30:00Z	vpd07_p	2.0217349429749	496	295
2022-01-28T13:45:00Z	vpd07_p	2.0247843169462	496	295
2022-01-28T14:00:00Z	vpd07_p	2.00964954226763	496	295
2022-01-28T14:15:00Z	vpd07_p	2.03393243886012	496	295
2022-01-28T14:30:00Z	vpd07_p	2.05222868268794	496	295
2022-01-28T14:45:00Z	vpd07_p	2.13942572429123	496	295
2022-01-28T15:00:00Z	vpd07_p	2.10473273712319	496	295
2022-01-28T15:15:00Z	vpd07_p	2.30664895067887	496	295
2022-01-28T15:30:00Z	vpd07_p	2.242277479538	496	295
2022-01-28T15:45:00Z	vpd07_p	2.06391362494501	496	295
2022-01-28T16:00:00Z	vpd07_p	2.06117901771039	496	295
2022-01-28T16:15:00Z	vpd07_p	2.08577179637229	496	295
2022-01-28T16:30:00Z	vpd07_p	2.35104871401191	496	295
2022-01-28T16:45:00Z	vpd07_p	2.18627446277936	496	295
2022-01-28T17:00:00Z	vpd07_p	1.99722785919364	496	295
2022-01-28T17:15:00Z	vpd07_p	1.99758770693638	496	295
2022-01-28T17:30:00Z	vpd07_p	1.97377146005785	496	295
2022-01-28T17:45:00Z	vpd07_p	1.96470325879302	496	295
2022-01-28T18:00:00Z	vpd07_p	1.94074346295408	496	295
2022-01-28T18:15:00Z	vpd07_p	1.91125381200172	496	295
2022-01-28T18:30:00Z	vpd07_p	1.91977864159501	496	295
2022-01-28T18:45:00Z	vpd07_p	1.89934568856246	496	295
2022-01-28T19:00:00Z	vpd07_p	1.89339162684283	496	295
2022-01-28T19:15:00Z	vpd07_p	1.83962012622275	496	295
2022-01-28T19:30:00Z	vpd07_p	1.76570113222987	496	295
2022-01-28T19:45:00Z	vpd07_p	1.7338695145328	496	295
2022-01-28T20:00:00Z	vpd07_p	1.6863264816813	496	295
2022-01-28T20:15:00Z	vpd07_p	1.62989280139844	496	295
2022-01-28T20:30:00Z	vpd07_p	1.59447107696573	496	295
2022-01-28T20:45:00Z	vpd07_p	1.55523357270702	496	295
2022-01-28T21:00:00Z	vpd07_p	1.54385910325115	496	295
2022-01-28T21:15:00Z	vpd07_p	1.52609477919523	496	295
2022-01-28T21:30:00Z	vpd07_p	1.50056362824205	496	295
2022-01-28T21:45:00Z	vpd07_p	1.46826560741855	496	295
2022-01-28T22:00:00Z	vpd07_p	1.44591498377351	496	295
2022-01-28T22:15:00Z	vpd07_p	1.42578710663121	496	295
2022-01-28T22:30:00Z	vpd07_p	1.40590896938879	496	295
2022-01-28T22:45:00Z	vpd07_p	1.36467216248977	496	295
2022-01-28T23:00:00Z	vpd07_p	1.33499672627605	496	295
2022-01-28T23:15:00Z	vpd07_p	1.31409924118095	496	295
2022-01-28T23:30:00Z	vpd07_p	1.29173522564716	496	295
2022-01-28T23:45:00Z	vpd07_p	1.27144670744999	496	295
2022-01-28T00:00:00Z	vpd08_p	1.23574202587889	823	295
2022-01-28T00:15:00Z	vpd08_p	1.24023563324572	823	295
2022-01-28T00:30:00Z	vpd08_p	1.24472924061255	823	295
2022-01-28T00:45:00Z	vpd08_p	1.23923364290396	823	295
2022-01-28T01:00:00Z	vpd08_p	1.24369934972523	823	295
2022-01-28T01:15:00Z	vpd08_p	1.24816505654651	823	295
2022-01-28T01:30:00Z	vpd08_p	1.25486361677842	823	295
2022-01-28T01:45:00Z	vpd08_p	1.26379503042097	823	295
2022-01-28T02:00:00Z	vpd08_p	1.26826073724225	823	295
2022-01-28T02:15:00Z	vpd08_p	1.27495929747416	823	295
2022-01-28T02:30:00Z	vpd08_p	1.26703708094579	823	295
2022-01-28T02:45:00Z	vpd08_p	1.26136323321005	823	295
2022-01-28T03:00:00Z	vpd08_p	1.25351346978541	823	295
2022-01-28T03:15:00Z	vpd08_p	1.26227929824545	823	295
2022-01-28T03:30:00Z	vpd08_p	1.26666221247547	823	295
2022-01-28T03:45:00Z	vpd08_p	1.26530684823228	823	295
2022-01-28T04:00:00Z	vpd08_p	1.27184027429888	823	295
2022-01-28T04:15:00Z	vpd08_p	1.27401808298775	823	295
2022-01-28T04:30:00Z	vpd08_p	1.27837370036549	823	295
2022-01-28T04:45:00Z	vpd08_p	1.28926274380982	823	295
2022-01-28T05:00:00Z	vpd08_p	1.28926274380982	823	295
2022-01-28T05:15:00Z	vpd08_p	1.37684565118529	823	295
2022-01-28T05:30:00Z	vpd08_p	1.47101769309307	823	295
2022-01-28T05:45:00Z	vpd08_p	1.51779090454191	823	295
2022-01-28T06:00:00Z	vpd08_p	1.55855018125465	823	295
2022-01-28T06:15:00Z	vpd08_p	1.6074512834077	823	295
2022-01-28T06:30:00Z	vpd08_p	1.62984352527112	823	295
2022-01-28T06:45:00Z	vpd08_p	1.66261749580893	823	295
2022-01-28T07:00:00Z	vpd08_p	1.67793139077978	823	295
2022-01-28T07:15:00Z	vpd08_p	1.69592082023808	823	295
2022-01-28T07:30:00Z	vpd08_p	1.72458160898229	823	295
2022-01-28T07:45:00Z	vpd08_p	1.75365849087722	823	295
2022-01-28T08:00:00Z	vpd08_p	1.73802484809316	823	295
2022-01-28T08:15:00Z	vpd08_p	1.80809113630986	823	295
2022-01-28T08:30:00Z	vpd08_p	1.91459105033098	823	295
2022-01-28T08:45:00Z	vpd08_p	2.10101873145718	823	295
2022-01-28T09:00:00Z	vpd08_p	2.16810489359752	823	295
2022-01-28T09:15:00Z	vpd08_p	2.293129226421	823	295
2022-01-28T09:30:00Z	vpd08_p	2.46015518334205	823	295
2022-01-28T09:45:00Z	vpd08_p	2.56136051982316	823	295
2022-01-28T10:00:00Z	vpd08_p	2.41427839353338	823	295
2022-01-28T10:15:00Z	vpd08_p	2.33009014533685	823	295
2022-01-28T10:30:00Z	vpd08_p	2.35520014229555	823	295
2022-01-28T10:45:00Z	vpd08_p	2.3602154537897	823	295
2022-01-28T11:00:00Z	vpd08_p	2.38248339158226	823	295
2022-01-28T11:15:00Z	vpd08_p	2.33277108804796	823	295
2022-01-28T11:30:00Z	vpd08_p	2.38746453731099	823	295
2022-01-28T11:45:00Z	vpd08_p	2.45517346309682	823	295
2022-01-28T12:00:00Z	vpd08_p	2.22408111221308	823	295
2022-01-28T12:15:00Z	vpd08_p	2.13089536683883	823	295
2022-01-28T12:30:00Z	vpd08_p	2.10058391069603	823	295
2022-01-28T12:45:00Z	vpd08_p	2.10101866622882	823	295
2022-01-28T13:00:00Z	vpd08_p	2.08577179637229	823	295
2022-01-28T13:15:00Z	vpd08_p	2.06747555254447	823	295
2022-01-28T13:30:00Z	vpd08_p	2.07683160409415	823	295
2022-01-28T13:45:00Z	vpd08_p	2.07989930217996	823	295
2022-01-28T14:00:00Z	vpd08_p	2.12380947812852	823	295
2022-01-28T14:15:00Z	vpd08_p	2.25294840836532	823	295
2022-01-28T14:30:00Z	vpd08_p	2.39835550323702	823	295
2022-01-28T14:45:00Z	vpd08_p	2.4506677828586	823	295
2022-01-28T15:00:00Z	vpd08_p	2.44727350615104	823	295
2022-01-28T15:15:00Z	vpd08_p	2.56102839583424	823	295
2022-01-28T15:30:00Z	vpd08_p	2.30393735200173	823	295
2022-01-28T15:45:00Z	vpd08_p	2.10006977603894	823	295
2022-01-28T16:00:00Z	vpd08_p	2.11321616211404	823	295
2022-01-28T16:15:00Z	vpd08_p	2.14176615771773	823	295
2022-01-28T16:30:00Z	vpd08_p	2.41539097263944	823	295
2022-01-28T16:45:00Z	vpd08_p	2.20657464375818	823	295
2022-01-28T17:00:00Z	vpd08_p	2.00570125582887	823	295
2022-01-28T17:15:00Z	vpd08_p	2.03957762078971	823	295
2022-01-28T17:30:00Z	vpd08_p	2.0337834990334	823	295
2022-01-28T17:45:00Z	vpd08_p	2.04003118680273	823	295
2022-01-28T18:00:00Z	vpd08_p	2.0186855690036	823	295
2022-01-28T18:15:00Z	vpd08_p	1.99146266858195	823	295
2022-01-28T18:30:00Z	vpd08_p	2.00038932517577	823	295
2022-01-28T18:45:00Z	vpd08_p	1.99429057723316	823	295
2022-01-28T19:00:00Z	vpd08_p	2.00320685003468	823	295
2022-01-28T19:15:00Z	vpd08_p	1.91192652205577	823	295
2022-01-28T19:30:00Z	vpd08_p	1.8046219031102	823	295
2022-01-28T19:45:00Z	vpd08_p	1.73704869534687	823	295
2022-01-28T20:00:00Z	vpd08_p	1.66109528330494	823	295
2022-01-28T20:15:00Z	vpd08_p	1.61010314634775	823	295
2022-01-28T20:30:00Z	vpd08_p	1.56290742257235	823	295
2022-01-28T20:45:00Z	vpd08_p	1.5168322286888	823	295
2022-01-28T21:00:00Z	vpd08_p	1.48911348406126	823	295
2022-01-28T21:15:00Z	vpd08_p	1.47394072516033	823	295
2022-01-28T21:30:00Z	vpd08_p	1.47258749427844	823	295
2022-01-28T21:45:00Z	vpd08_p	1.45490011856548	823	295
2022-01-28T22:00:00Z	vpd08_p	1.4462493407869	823	295
2022-01-28T22:15:00Z	vpd08_p	1.41955857103335	823	295
2022-01-28T22:30:00Z	vpd08_p	1.40874590950193	823	295
2022-01-28T22:45:00Z	vpd08_p	1.38044297900261	823	295
2022-01-28T23:00:00Z	vpd08_p	1.36330823923133	823	295
2022-01-28T23:15:00Z	vpd08_p	1.33368116327935	823	295
2022-01-28T23:30:00Z	vpd08_p	1.31495268885324	823	295
2022-01-28T23:45:00Z	vpd08_p	1.29020575723203	823	295
2022-01-28T00:00:00Z	vpd09_p	1.23073908161705	1192	295
2022-01-28T00:15:00Z	vpd09_p	1.23756388243933	1192	295
2022-01-28T00:30:00Z	vpd09_p	1.23756388243933	1192	295
2022-01-28T00:45:00Z	vpd09_p	1.26778588046544	1192	295
2022-01-28T01:00:00Z	vpd09_p	1.2366741727395	1192	295
2022-01-28T01:15:00Z	vpd09_p	1.28733075974674	1192	295
2022-01-28T01:30:00Z	vpd09_p	1.2704582527807	1192	295
2022-01-28T01:45:00Z	vpd09_p	1.26941295294328	1192	295
2022-01-28T02:00:00Z	vpd09_p	1.29449491749069	1192	295
2022-01-28T02:15:00Z	vpd09_p	1.29679828923	1192	295
2022-01-28T02:30:00Z	vpd09_p	1.29449491749069	1192	295
2022-01-28T02:45:00Z	vpd09_p	1.26379503042097	1192	295
2022-01-28T03:00:00Z	vpd09_p	1.25709647018906	1192	295
2022-01-28T03:15:00Z	vpd09_p	1.27169088481355	1192	295
2022-01-28T03:30:00Z	vpd09_p	1.29319493017732	1192	295
2022-01-28T03:45:00Z	vpd09_p	1.28966531428088	1192	295
2022-01-28T04:00:00Z	vpd09_p	1.27813197657579	1192	295
2022-01-28T04:15:00Z	vpd09_p	1.29282212475926	1192	295
2022-01-28T04:30:00Z	vpd09_p	1.29282212475926	1192	295
2022-01-28T04:45:00Z	vpd09_p	1.32710738464001	1192	295
2022-01-28T05:00:00Z	vpd09_p	1.30032176783579	1192	295
2022-01-28T05:15:00Z	vpd09_p	1.41093316964996	1192	295
2022-01-28T05:30:00Z	vpd09_p	1.50298389215857	1192	295
2022-01-28T05:45:00Z	vpd09_p	1.62962730528763	1192	295
2022-01-28T06:00:00Z	vpd09_p	1.68060238926215	1192	295
2022-01-28T06:15:00Z	vpd09_p	1.7090448377302	1192	295
2022-01-28T06:30:00Z	vpd09_p	1.72744535947397	1192	295
2022-01-28T06:45:00Z	vpd09_p	1.73268798575462	1192	295
2022-01-28T07:00:00Z	vpd09_p	1.78338169726959	1192	295
2022-01-28T07:15:00Z	vpd09_p	1.79696483838929	1192	295
2022-01-28T07:30:00Z	vpd09_p	1.78338169726959	1192	295
2022-01-28T07:45:00Z	vpd09_p	1.84395646783647	1192	295
2022-01-28T08:00:00Z	vpd09_p	1.8553875389463	1192	295
2022-01-28T08:15:00Z	vpd09_p	1.93543939293644	1192	295
2022-01-28T08:30:00Z	vpd09_p	2.08199170049197	1192	295
2022-01-28T08:45:00Z	vpd09_p	2.21438370587224	1192	295
2022-01-28T09:00:00Z	vpd09_p	2.50616858608039	1192	295
2022-01-28T09:15:00Z	vpd09_p	2.59143048099822	1192	295
2022-01-28T09:30:00Z	vpd09_p	2.74903407629035	1192	295
2022-01-28T09:45:00Z	vpd09_p	2.72469009767323	1192	295
2022-01-28T10:00:00Z	vpd09_p	2.4812044116151	1192	295
2022-01-28T10:15:00Z	vpd09_p	2.39482786511378	1192	295
2022-01-28T10:30:00Z	vpd09_p	2.40298771375645	1192	295
2022-01-28T10:45:00Z	vpd09_p	2.49896001617532	1192	295
2022-01-28T11:00:00Z	vpd09_p	2.63529584070262	1192	295
